file,scope,A1_dupcorrect,A2_xlinks,A3_parity,A4_balance,A5_sections,B6_freshness,B7_code,C9_load,notes
cloud/aws-lambda-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
cloud/aws-lambda-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
cloud/aws-lambda-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
cloud/aws-lambda-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
cloud/aws-lambda-interview,Q31,PASS,PASS,,,PASS,OK,OK,,
cloud/aws-lambda-interview,Q32,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,FILE,,BROKEN 1,PASS,A7+B6+C6+D6,,OK,OK,LOAD-OK,md-bad-links: azure-basics(no-file)
cloud/azure-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
cloud/azure-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,FILE,,PASS,PASS,A8+B8+C7+D7,,OK,OK,LOAD-OK,
cloud/cloud-native-patterns-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
cloud/cloud-native-patterns-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,FILE,,BROKEN 1,PASS,A7+B7+C7+D7,,FIXED:1,OK,LOAD-OK,md-bad-links: gcp-basics(no-file); B6B7-rejected: Q26 (code snippet)
cloud/gcp-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q26,PASS,PASS,,,PASS,reformulated,OK,,
cloud/gcp-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
cloud/gcp-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,FILE,,BROKEN 1,PASS,A7+B7+C7+D7,,OK,OK,LOAD-OK,md-bad-links: serverless(no-file)
cloud/serverless-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
cloud/serverless-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,FILE,,BROKEN 1,PASS,A7+B7+C7+D6,,OK,OK,LOAD-OK,md-bad-links: clean-code(no-file)
code-quality/clean-code-practices-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
code-quality/clean-code-practices-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,FILE,,PASS,PASS,A7+B6+C6+D6,,OK,OK,LOAD-OK,
code-quality/code-coverage-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-coverage-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,FILE,,PASS,PASS,A10+B10+C10+D10,,OK,OK,LOAD-OK,
code-quality/code-review-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q31,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q32,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q33,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q34,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q35,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q36,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q37,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q38,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q39,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-review-interview,Q40,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,FILE,,PASS,PASS,A7+B7+C7+D6,,OK,OK,LOAD-OK,
code-quality/code-smells-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
code-quality/code-smells-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,FILE,,PASS,PASS,A11+B11+C10+D10,,OK,OK,LOAD-OK,
code-quality/refactoring-patterns-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q31,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q32,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q33,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q34,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q35,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q36,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q37,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q38,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q39,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q40,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q41,PASS,PASS,,,PASS,OK,OK,,
code-quality/refactoring-patterns-interview,Q42,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,FILE,,PASS,PASS,A7+B7+C6+D6,,OK,OK,LOAD-OK,
code-quality/static-analysis-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
code-quality/static-analysis-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,FILE,,PASS,PASS,A10+B10+C10+D10,,OK,OK,LOAD-OK,
code-quality/technical-debt-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
code-quality/technical-debt-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
